device_os,amt,gender,city,job,category,age_category,transactions_count,unique_merchants_count,time_since_last,day_of_week_sin,day_of_week_cos,period_of_day_sin,period_of_day_cos
,0.34516484617697163,M,Test City,Teacher,Groceries,Young Adult,0.2222222222222222,1.0,0.0016328934494239727,0.9009688679024191,0.8019377358048384,0.5000000000000001,0.0
Windows,0.463172662591442,M,Test City,Engineer,Travel,Middle Age,0.2222222222222222,1.0,0.001190885067198257,1.0,0.3568958678922095,0.5000000000000001,0.0
Windows,0.6525703978354545,F,Test City,Clerk,Groceries,Middle Age,0.0,1.0,0.0012180311093643223,0.0990311320975808,0.8019377358048383,1.0,0.5
,0.034632728730333705,M,Test City,Doctor,Travel,Young Adult,0.0,1.0,0.003989119326751177,0.7225209339563144,5.551115123125783e-17,0.5000000000000001,0.0
,0.477963723820022,F,Test City,Teacher,Travel,Middle Age,0.1111111111111111,1.0,0.0002188122746646663,0.0990311320975808,0.8019377358048383,0.5,1.0
,0.5203326986672011,F,Los Angeles,Doctor,Apparel,Young Adult,0.0,1.0,0.021663384693307895,0.0990311320975808,0.8019377358048383,1.0,0.5
,0.6302635534622708,F,Chicago,Nurse,Groceries,Young Adult,0.0,0.96,0.013639326555590458,0.0990311320975808,0.8019377358048383,0.5,1.0
Windows,0.6009018939773524,F,Test City,Lawyer,Electronics,Middle Age,0.1111111111111111,1.0,0.0016936348263825135,0.0990311320975808,0.8019377358048383,0.5000000000000001,0.0
,0.888806493636637,F,Test City,Clerk,,Middle Age,0.0,1.0,0.0,0.0,0.3568958678922094,0.5000000000000001,0.0
,0.6515883355045596,M,Test City,Teacher,Electronics,Middle Age,0.4444444444444445,1.0,0.000782977846637676,0.7225209339563144,5.551115123125783e-17,0.5000000000000001,0.0
other,0.7154023449243412,M,Test City,Clerk,Travel,Adult,0.0,1.0,0.026537743199452762,0.0,0.3568958678922094,0.5,1.0
other,0.4065938470788656,F,Los Angeles,Clerk,Apparel,Middle Age,0.0,1.0,0.21620676044359668,0.9009688679024191,0.8019377358048384,0.5,1.0
macOS,0.05774125663894177,F,Phoenix,Clerk,Electronics,Adult,0.0,1.0,0.01949912011415501,0.0990311320975808,0.8019377358048383,0.5,1.0
,0.8204629722417076,M,Test City,Clerk,,Adult,0.0,1.0,0.004033716396023999,0.9009688679024191,0.8019377358048384,0.5,1.0
,0.16907505762100408,F,Test City,Clerk,Groceries,Young Adult,0.0,1.0,0.0025647530055811253,1.0,0.3568958678922095,0.0,0.4999999999999999
other,0.14053512375989577,M,Los Angeles,Lawyer,Electronics,Adult,0.0,1.0,0.0,0.7225209339563144,5.551115123125783e-17,0.5,1.0
macOS,0.894859204329091,F,New York,Teacher,Entertainment,Young Adult,0.0,1.0,0.0,0.27747906604368566,0.0,0.0,0.4999999999999999
,0.13394127668103015,M,Houston,Lawyer,Travel,Adult,0.1111111111111111,1.0,0.05503792605586723,0.0,0.3568958678922094,0.0,0.4999999999999999
,0.14742960216454554,F,Chicago,Doctor,Travel,Adult,0.0,1.0,0.6944180571425874,0.7225209339563144,5.551115123125783e-17,0.0,0.4999999999999999
Windows,0.38881651468082973,M,Test City,Engineer,Travel,Adult,0.2222222222222222,1.0,0.010979225184512997,0.7225209339563144,5.551115123125783e-17,0.5000000000000001,0.0
,0.7308147108928751,M,Test City,Doctor,Entertainment,Middle Age,0.2222222222222222,1.0,0.016974369583753382,0.9009688679024191,0.8019377358048384,0.5,1.0
other,0.030664395229982967,M,Test City,Engineer,Electronics,Adult,0.1111111111111111,1.0,0.010235406768267053,0.9009688679024191,0.8019377358048384,0.5000000000000001,0.0
,0.6607275278083976,F,Test City,Teacher,Groceries,Adult,0.1111111111111111,1.0,0.007482696927253497,0.27747906604368566,0.0,0.5,1.0
,0.7350636336306243,M,Phoenix,Nurse,Travel,Middle Age,0.0,1.0,0.031764958101517096,0.0990311320975808,0.8019377358048383,1.0,0.5
,0.526245114740956,M,Test City,Doctor,Apparel,Adult,0.0,1.0,0.006056054385156477,0.27747906604368566,0.0,0.5,1.0
,0.396352339913819,M,Test City,Engineer,Entertainment,Adult,0.0,1.0,0.0023727074029280294,0.27747906604368566,0.0,0.5,1.0
,0.8354344122657581,M,Test City,Lawyer,Electronics,Adult,0.0,1.0,0.0001538556737672957,0.5,1.0,1.0,0.5
,0.5721214550556168,M,Test City,Doctor,Apparel,Adult,0.0,1.0,0.0004664566810709299,0.0990311320975808,0.8019377358048383,0.5000000000000001,0.0
other,0.31349834652770814,F,Test City,Engineer,Electronics,Adult,0.0,1.0,0.0010020008824992838,0.5,1.0,1.0,0.5
,0.3143401142399038,M,Houston,Artist,Electronics,Adult,0.0,1.0,0.03081151659879313,0.7225209339563144,5.551115123125783e-17,0.0,0.4999999999999999
macOS,0.5374286000601263,F,Los Angeles,Clerk,Apparel,Adult,0.0,0.5,0.0,1.0,0.3568958678922095,1.0,0.5
,0.4393025353241808,F,Test City,Clerk,Electronics,Young Adult,0.0,1.0,0.004026171145173492,0.9009688679024191,0.8019377358048384,0.0,0.4999999999999999
,0.42966229081070245,F,New York,Doctor,Entertainment,Middle Age,0.0,1.0,0.18263903536792075,1.0,0.3568958678922095,0.0,0.4999999999999999
,0.7004509469886763,F,Test City,Teacher,Electronics,Adult,0.2222222222222222,1.0,0.006148409941656242,0.0,0.3568958678922094,0.0,0.4999999999999999
,0.5181881952099409,M,Test City,Doctor,Groceries,Middle Age,0.0,1.0,0.0035205971859502204,0.9009688679024191,0.8019377358048384,0.5,1.0
Linux,0.8331496141897986,F,Test City,Lawyer,Apparel,Young Adult,0.0,1.0,0.0029369572793798157,0.0990311320975808,0.8019377358048383,0.0,0.4999999999999999
Linux,0.49293516384407254,F,Test City,Clerk,Apparel,Young Adult,0.0,1.0,0.015252324148023152,0.27747906604368566,0.0,1.0,0.5
,0.7279687343421185,F,New York,Nurse,Apparel,Middle Age,0.0,1.0,0.23429082988148645,1.0,0.3568958678922095,0.5,1.0
,0.3043391121354845,F,Test City,Teacher,Travel,Young Adult,0.0,1.0,0.000789005616870203,0.0,0.3568958678922094,0.5,1.0
,0.3611383906203026,M,Test City,Lawyer,Apparel,Middle Age,0.6666666666666665,1.0,0.011999815204582522,0.0990311320975808,0.8019377358048383,0.5000000000000001,0.0
,0.634773023349033,F,Los Angeles,Teacher,Entertainment,Middle Age,0.0,0.97,0.0,0.5,1.0,0.0,0.4999999999999999
Linux,0.94083575508568,M,Houston,Doctor,Groceries,Middle Age,0.0,1.0,0.012573338573699733,0.7225209339563144,5.551115123125783e-17,0.0,0.4999999999999999
macOS,0.5880148311454054,F,Test City,Engineer,Apparel,Middle Age,0.1111111111111111,1.0,0.0002778254098082866,1.0,0.3568958678922095,0.5,1.0
,0.3101112335905401,F,Test City,Lawyer,Entertainment,Young Adult,0.2222222222222222,1.0,0.008402543095184983,0.9009688679024191,0.8019377358048384,0.5000000000000001,0.0
,0.14847179076059722,M,Test City,Teacher,Apparel,Young Adult,0.1111111111111111,1.0,0.02103906787572778,0.7225209339563144,5.551115123125783e-17,0.0,0.4999999999999999
Linux,0.36246116845375287,M,Test City,Lawyer,Electronics,Middle Age,0.0,1.0,0.011520417786019383,0.5,1.0,0.5,1.0
Windows,0.7562080368774426,M,Phoenix,Artist,Groceries,Adult,0.0,1.0,0.2582781939889895,0.27747906604368566,0.0,0.5,1.0
,0.3286501653472292,F,Chicago,Lawyer,Electronics,Adult,0.0,1.0,0.23321046798596431,1.0,0.3568958678922095,0.0,0.4999999999999999
,0.8365768113037378,M,Test City,Lawyer,Apparel,Middle Age,0.3333333333333333,1.0,0.006869128930717399,0.7225209339563144,5.551115123125783e-17,0.5000000000000001,0.0
Linux,0.8024050506062732,F,Test City,Lawyer,Electronics,Young Adult,0.2222222222222222,1.0,0.010048840956734436,0.9009688679024191,0.8019377358048384,0.5,1.0
other,0.8052109429802585,F,Chicago,Engineer,Electronics,Adult,0.0,1.0,0.06678436414948669,0.0,0.3568958678922094,1.0,0.5
macOS,0.4912516284196813,F,Test City,Teacher,Apparel,Middle Age,0.1111111111111111,1.0,0.0036618914923798023,0.7225209339563144,5.551115123125783e-17,0.5,1.0
Windows,0.10664395229982963,M,Test City,Clerk,Electronics,Adult,0.1111111111111111,1.0,0.004758734913502762,0.5,1.0,0.5,1.0
,0.32450145305140793,M,Test City,Lawyer,Groceries,Young Adult,0.0,1.0,0.01578154551354326,0.27747906604368566,0.0,1.0,0.5
Windows,0.6919130173364064,F,Test City,Lawyer,Apparel,Middle Age,0.4444444444444445,1.0,0.0009689956790582448,0.5,1.0,1.0,0.5
,0.14069546046698064,F,New York,Nurse,Electronics,Adult,0.0,1.0,0.1428707158782259,0.7225209339563144,5.551115123125783e-17,0.5,1.0
other,0.0003607575909409756,M,Houston,Clerk,Groceries,Young Adult,0.0,1.0,0.07061043861428391,0.0,0.3568958678922094,0.0,0.4999999999999999
,0.2764605671911013,F,Test City,Teacher,Travel,Adult,0.0,1.0,0.010958612739452119,0.5,1.0,0.5,1.0
,0.11752680629321574,F,New York,Clerk,Electronics,Young Adult,0.0,1.0,0.00976477701549668,0.27747906604368566,0.0,0.5000000000000001,0.0
macOS,0.48387613989377687,M,Test City,Doctor,Groceries,Middle Age,0.0,1.0,0.005380353987762025,0.0,0.3568958678922094,0.0,0.4999999999999999
,0.525062631526205,M,Houston,Nurse,Travel,Adult,0.0,1.0,0.14315448475378792,0.7225209339563144,5.551115123125783e-17,1.0,0.5
,0.09051007114941377,F,Test City,Teacher,Apparel,Young Adult,0.2222222222222222,1.0,0.010273133022519582,1.0,0.3568958678922095,0.5000000000000001,0.0
,0.26704078564986466,M,Test City,Clerk,Travel,Adult,0.1111111111111111,1.0,0.0029369572793798157,0.27747906604368566,0.0,1.0,0.5
,0.3484116644954404,M,Test City,Engineer,Groceries,Young Adult,0.0,1.0,0.001091195021044927,1.0,0.3568958678922095,0.5000000000000001,0.0
other,0.023389117146006614,M,Los Angeles,Doctor,Apparel,Young Adult,0.0,1.0,0.002996939916029367,0.9009688679024191,0.8019377358048384,0.5,1.0
,0.4166750175368273,F,Test City,Lawyer,Entertainment,Adult,0.0,1.0,0.003577165491209319,0.9009688679024191,0.8019377358048384,0.5000000000000001,0.0
macOS,0.5756889467882553,M,Test City,Engineer,Electronics,Middle Age,0.2222222222222222,1.0,0.02905359960734346,0.7225209339563144,5.551115123125783e-17,0.5000000000000001,0.0
macOS,0.9900791662491232,M,Test City,Lawyer,Apparel,Adult,0.2222222222222222,1.0,0.006335650189019072,0.5,1.0,0.0,0.4999999999999999
other,0.8371580318669206,M,Test City,Lawyer,Entertainment,Middle Age,0.1111111111111111,1.0,0.002707986315022569,0.0,0.3568958678922094,0.5000000000000001,0.0
,0.21753682733740853,F,Test City,Lawyer,Entertainment,Middle Age,0.3333333333333333,1.0,0.0021895980750252534,0.9009688679024191,0.8019377358048384,0.5,1.0
macOS,0.9908006814310051,M,Test City,Clerk,Travel,Young Adult,0.0,1.0,0.0038721468624486437,1.0,0.3568958678922095,1.0,0.5
,0.33806994688846576,M,New York,Artist,Apparel,Young Adult,0.0,1.0,0.020506221417620277,0.5,1.0,1.0,0.5
,0.6035073654674817,F,Phoenix,Nurse,Travel,Young Adult,0.1111111111111111,1.0,0.0,0.9009688679024191,0.8019377358048384,0.5,1.0
Linux,0.8259344623709791,F,Chicago,Clerk,Apparel,Adult,0.0,1.0,0.008710296594958963,0.7225209339563144,5.551115123125783e-17,0.5,1.0
,0.5533821024150717,M,Phoenix,Lawyer,Groceries,Middle Age,0.0,1.0,0.03562167724434962,1.0,0.3568958678922095,0.0,0.4999999999999999
,0.1793366068744363,M,Chicago,Nurse,Apparel,Adult,0.0,1.0,0.03283693170140096,1.0,0.3568958678922095,0.0,0.4999999999999999
,0.5414169756488627,M,Test City,Clerk,Groceries,Middle Age,0.0,1.0,0.009709894799813113,0.0990311320975808,0.8019377358048383,0.5,1.0
,0.727167050806694,F,Los Angeles,Clerk,Apparel,Adult,0.0,1.0,0.006456922181739212,0.5,1.0,0.5,1.0
Linux,0.495580719510973,F,Test City,Teacher,Travel,Middle Age,0.1111111111111111,1.0,0.019039745009301313,0.5,1.0,1.0,0.5
,0.35175869325583725,M,Test City,Teacher,Groceries,Adult,0.1111111111111111,1.0,0.0017726702752355761,0.9009688679024191,0.8019377358048384,0.5000000000000001,0.0
,0.9488125062631526,F,Test City,Teacher,Groceries,Young Adult,0.0,1.0,0.027843113748829643,0.5,1.0,1.0,0.5
,0.2966028660186391,F,New York,Clerk,Apparel,Adult,0.0,1.0,0.03154041312229562,0.5,1.0,0.5,1.0
Linux,0.5531616394428299,F,Test City,Clerk,Apparel,Adult,0.1111111111111111,1.0,0.011936333932063743,0.9009688679024191,0.8019377358048384,0.5,1.0
,0.8404449343621606,F,Test City,Doctor,Apparel,Middle Age,0.2222222222222222,1.0,0.017073385194076498,0.7225209339563144,5.551115123125783e-17,0.5,1.0
,0.17077863513378091,F,Test City,Doctor,Entertainment,Adult,0.0,1.0,0.0025177954109025587,0.0,0.3568958678922094,0.5,1.0
,0.3553863112536326,F,Test City,Lawyer,Apparel,Middle Age,0.2222222222222222,1.0,0.009870536984121926,0.27747906604368566,0.0,0.5000000000000001,0.0
,0.9607976751177473,F,Test City,Lawyer,Groceries,Middle Age,0.0,1.0,0.0038041131480759274,0.9009688679024191,0.8019377358048384,0.5000000000000001,0.0
,0.450385810201423,F,New York,Doctor,Electronics,Young Adult,0.0,1.0,0.18956869491439976,0.5,1.0,0.0,0.4999999999999999
Linux,0.1939072051307746,F,Test City,Lawyer,Groceries,Middle Age,0.0,1.0,0.0018924669395771253,0.5,1.0,0.5,1.0
other,0.6469185289107126,F,Test City,Lawyer,Travel,Middle Age,0.0,1.0,0.005080187891077939,0.0990311320975808,0.8019377358048383,0.5,1.0
macOS,0.41104319070047096,M,Los Angeles,Lawyer,Entertainment,Middle Age,0.0,1.0,0.07255192860826963,0.0,0.3568958678922094,0.5,1.0
,0.804469385709991,F,Chicago,Teacher,Entertainment,Adult,0.0,1.0,0.0,0.9009688679024191,0.8019377358048384,1.0,0.5
,0.926966629922838,F,Phoenix,Clerk,Electronics,Adult,0.0,1.0,0.19312153856348205,0.27747906604368566,0.0,0.0,0.4999999999999999
Windows,0.6507866519691352,M,Test City,Engineer,Electronics,Middle Age,0.0,1.0,0.006637628831996855,0.5,1.0,0.5,1.0
,0.12885058623108528,F,Phoenix,Artist,Apparel,Adult,0.0,1.0,0.10910993354615156,0.7225209339563144,5.551115123125783e-17,0.0,0.4999999999999999
,0.9553863112536326,M,Chicago,Artist,Groceries,Adult,0.0,1.0,0.004994492388401525,0.27747906604368566,0.0,0.5000000000000001,0.0
other,0.10343721815813207,F,Los Angeles,Teacher,Apparel,Young Adult,0.0,1.0,0.015256033545089323,0.9009688679024191,0.8019377358048384,0.5,1.0
,0.0785048602064335,F,New York,Teacher,Groceries,Young Adult,0.0,1.0,0.031378843588720264,0.27747906604368566,0.0,0.5000000000000001,0.0
,0.7416775227978756,F,Test City,Lawyer,Apparel,Young Adult,0.0,1.0,0.008542783595629858,0.9009688679024191,0.8019377358048384,1.0,0.5
,0.6374185790159335,F,Houston,Artist,Travel,Adult,0.0,1.0,0.11433284891979828,0.9009688679024191,0.8019377358048384,1.0,0.5
,0.2824130674416274,M,Test City,Clerk,Entertainment,Adult,0.3333333333333333,1.0,0.016904186105171862,0.0,0.3568958678922094,1.0,0.5
macOS,0.4853392123459264,M,Test City,Engineer,Electronics,Young Adult,0.0,1.0,0.003972764257868517,1.0,0.3568958678922095,0.5,1.0
X11,0.5574706884457361,F,Test City,Clerk,Electronics,Young Adult,0.0,1.0,0.0032572299942521207,0.0,0.3568958678922094,0.0,0.4999999999999999
Windows,0.32642549353642647,F,Test City,Teacher,Groceries,Middle Age,0.1111111111111111,1.0,0.0035445396579227746,0.27747906604368566,0.0,1.0,0.5
Linux,0.6262350936967632,F,Test City,Engineer,Apparel,Adult,0.0,1.0,0.022138904105847308,0.0990311320975808,0.8019377358048383,0.5,1.0
,0.7725423389117146,F,Los Angeles,Clerk,Apparel,Young Adult,0.0,1.0,0.07616791631195557,0.0,0.3568958678922094,0.0,0.4999999999999999
Windows,0.07211143401142399,M,Test City,Teacher,Groceries,Middle Age,0.0,1.0,0.004334346167341355,0.0,0.3568958678922094,0.0,0.4999999999999999
,0.7528610081170458,F,Test City,Lawyer,Groceries,Middle Age,0.0,1.0,0.0034405922355912263,0.5,1.0,0.5,1.0
other,0.03242809900791662,F,Houston,Lawyer,Groceries,Adult,0.0,1.0,0.3286123668263225,0.5,1.0,1.0,0.5
other,0.04266960617296322,F,Test City,Teacher,Travel,Middle Age,0.0,1.0,0.0006207760294714969,0.0,0.3568958678922094,0.5000000000000001,0.0
,0.7603968333500352,F,Test City,Teacher,Groceries,Middle Age,0.2222222222222222,1.0,0.013798198345844961,0.5,1.0,0.5000000000000001,0.0
other,0.15450445936466578,F,Houston,Doctor,,Adult,0.0,1.0,0.15772841076109578,0.5,1.0,0.5,1.0
,0.23371079266459563,M,Test City,Teacher,Apparel,Middle Age,0.3333333333333333,1.0,0.0017596452332645915,0.0990311320975808,0.8019377358048383,1.0,0.5
macOS,0.23164645756087782,F,Houston,Artist,Groceries,Young Adult,0.0,1.0,0.18231488464702475,0.7225209339563144,5.551115123125783e-17,0.0,0.4999999999999999
,0.23106523699769516,F,New York,Teacher,Groceries,Middle Age,0.0,1.0,0.017125190296284717,0.9009688679024191,0.8019377358048384,1.0,0.5
macOS,0.3839062030263553,M,Test City,Teacher,Apparel,Young Adult,0.0,1.0,0.005812414441492102,1.0,0.3568958678922095,0.5000000000000001,0.0
,0.12035274075558673,F,Chicago,Nurse,Apparel,Young Adult,0.0,1.0,0.007830157836531255,0.5,1.0,0.5,1.0
,0.08686241106323278,M,Test City,Engineer,Travel,Adult,0.0,1.0,0.008665151546574094,0.0990311320975808,0.8019377358048383,0.5000000000000001,0.0
other,0.4916123860106223,M,Chicago,Clerk,Entertainment,Adult,0.0,1.0,0.08594491747687485,0.27747906604368566,0.0,0.5000000000000001,0.0
,0.8850586231085279,M,Chicago,Nurse,Travel,Middle Age,0.0,1.0,0.07731049491281484,0.7225209339563144,5.551115123125783e-17,0.5,1.0
Windows,0.8826134883254835,M,Test City,Doctor,Travel,Young Adult,0.0,1.0,0.006493678934485809,0.0,0.3568958678922094,0.5,1.0
macOS,0.7009519991983164,M,Test City,Engineer,Groceries,Adult,0.0,1.0,7.271261294481783e-05,1.0,0.3568958678922095,1.0,0.5
,0.10253532418077964,M,New York,Doctor,Electronics,Young Adult,0.0,1.0,0.5395819222871198,0.9009688679024191,0.8019377358048384,1.0,0.5
,0.29576109830644354,F,Test City,Clerk,Groceries,Adult,0.0,1.0,0.022882848978811418,0.0,0.3568958678922094,0.5,1.0
,0.18825533620603266,F,Test City,Engineer,Entertainment,Middle Age,0.3333333333333333,1.0,0.00152607967481402,0.27747906604368566,0.0,0.5,1.0
,0.40873835053612584,M,Los Angeles,Engineer,Groceries,Adult,0.0,1.0,0.009311935507748172,1.0,0.3568958678922095,0.5,1.0
,0.22970237498747367,M,Chicago,Lawyer,Travel,Middle Age,0.0,1.0,0.09054819493151357,0.0,0.3568958678922094,1.0,0.5
,0.830664395229983,M,Test City,Lawyer,Electronics,Adult,0.1111111111111111,1.0,0.002158911244750571,0.0,0.3568958678922094,0.5,1.0
macOS,0.5406152921134382,F,Los Angeles,Doctor,Travel,Young Adult,0.0,1.0,0.09459792917850512,0.0,0.3568958678922094,0.5,1.0
,0.24008417677121954,F,Test City,Clerk,Travel,Young Adult,0.0,1.0,0.03268084195894608,1.0,0.3568958678922095,0.0,0.4999999999999999
X11,0.7647459665297124,F,Test City,Clerk,Travel,Adult,0.2222222222222222,1.0,0.0015780955382191826,0.9009688679024191,0.8019377358048384,0.5,1.0
Windows,0.23563483314961417,F,Test City,Teacher,Entertainment,Adult,0.2222222222222222,1.0,0.012217868738938199,0.0990311320975808,0.8019377358048383,0.5,1.0
,0.6654173764906303,M,Test City,Engineer,Groceries,Middle Age,0.1111111111111111,1.0,0.01169956480341966,0.9009688679024191,0.8019377358048384,0.0,0.4999999999999999
,0.25533620603266854,M,Test City,Teacher,Apparel,Adult,0.1111111111111111,1.0,0.001712940552022355,0.9009688679024191,0.8019377358048384,0.5,1.0
Linux,0.4654975448441727,M,Houston,Clerk,Apparel,Adult,0.0,1.0,0.26190210631368044,0.9009688679024191,0.8019377358048384,0.0,0.4999999999999999
,0.6083775929451849,F,Test City,Engineer,Groceries,Adult,0.1111111111111111,1.0,0.0011694717295890006,1.0,0.3568958678922095,1.0,0.5
,0.6778434712897085,F,Houston,Teacher,Travel,Young Adult,0.0,1.0,0.022657503107041566,0.5,1.0,0.5000000000000001,0.0
,0.7173063433209741,M,Test City,Teacher,Electronics,Middle Age,0.2222222222222222,1.0,0.005462677311287375,0.0990311320975808,0.8019377358048383,0.5,1.0
,0.43992384006413465,M,Test City,Clerk,Electronics,Adult,0.0,1.0,0.004703389023185923,0.0,0.3568958678922094,0.5,1.0
,0.5674115642849985,M,New York,Lawyer,Travel,Middle Age,0.0,1.0,0.3836385745596398,1.0,0.3568958678922095,0.0,0.4999999999999999
,0.6774626716103819,F,Phoenix,Clerk,Electronics,Adult,0.0,1.0,0.030745295430714113,0.5,1.0,0.5000000000000001,0.0
macOS,0.9612586431506163,F,Test City,Lawyer,Electronics,Young Adult,0.0,1.0,0.0052239691796314314,1.0,0.3568958678922095,0.5,1.0
,0.11157430604268964,M,Test City,Doctor,,Adult,0.5555555555555556,1.0,0.0032455538239415617,0.27747906604368566,0.0,1.0,0.5
Windows,0.5192704679827639,F,Test City,Engineer,Apparel,Middle Age,0.2222222222222222,1.0,0.005937775201432906,0.27747906604368566,0.0,0.0,0.4999999999999999
Linux,0.9224772021244614,F,Test City,Doctor,Apparel,Young Adult,0.1111111111111111,1.0,0.00530435350014492,0.9009688679024191,0.8019377358048384,0.5,1.0
,0.7446437518789458,M,Los Angeles,Lawyer,Electronics,Young Adult,0.0,1.0,0.11875154171815563,0.0990311320975808,0.8019377358048383,0.5,1.0
other,0.23725824230884857,F,Test City,Clerk,Groceries,Middle Age,0.0,1.0,0.0005961169694293413,0.5,1.0,0.5,1.0
,0.43212746768213245,M,Test City,Engineer,Electronics,Adult,0.2222222222222222,1.0,0.0008791692569217771,0.7225209339563144,5.551115123125783e-17,1.0,0.5
,0.8574005411363864,M,Test City,Clerk,Entertainment,Middle Age,0.4444444444444445,1.0,0.030054757445054977,0.0,0.3568958678922094,0.0,0.4999999999999999
macOS,0.2025052610482012,M,Test City,Teacher,Travel,Young Adult,0.0,1.0,0.0,0.9009688679024191,0.8019377358048384,1.0,0.5
,0.6123058422687644,F,Test City,Doctor,Travel,Middle Age,0.4444444444444445,1.0,0.0043195085790766734,0.0,0.3568958678922094,0.5000000000000001,0.0
,0.661689548050907,F,Chicago,Lawyer,Entertainment,Middle Age,0.0,1.0,0.047680336975118205,0.9009688679024191,0.8019377358048384,0.0,0.4999999999999999
other,0.5805992584427297,M,Los Angeles,Teacher,Electronics,Middle Age,0.0,1.0,0.053620093331802364,0.7225209339563144,5.551115123125783e-17,0.5000000000000001,0.0
,0.16153923238801482,F,Test City,Engineer,Groceries,Adult,0.1111111111111111,1.0,0.015451367022414706,0.0990311320975808,0.8019377358048383,0.5,1.0
,0.9797374486421485,F,Test City,Clerk,Electronics,Adult,0.1111111111111111,1.0,0.012839445660958073,0.9009688679024191,0.8019377358048384,0.5000000000000001,0.0
macOS,0.5931656478605071,M,Test City,Engineer,Travel,Adult,0.0,1.0,0.009037018602457678,1.0,0.3568958678922095,0.5,1.0
other,0.5257039783545445,M,Houston,Nurse,Groceries,Middle Age,0.0,1.0,0.30150797107277283,0.9009688679024191,0.8019377358048384,0.5,1.0
,0.04814109630223469,F,Chicago,Engineer,Apparel,Young Adult,0.1111111111111111,1.0,0.1238175664567991,0.0990311320975808,0.8019377358048383,1.0,0.5
Windows,0.8010221465076661,M,Test City,Teacher,Groceries,Young Adult,0.2222222222222222,1.0,0.0034785292510406966,0.7225209339563144,5.551115123125783e-17,0.5,1.0
,0.9873935264054514,M,New York,Doctor,Electronics,Middle Age,0.0,1.0,0.052853301945089796,0.5,1.0,0.5000000000000001,0.0
,0.8978855596753181,M,Test City,Clerk,Travel,Middle Age,0.1111111111111111,1.0,0.003253056922552679,0.7225209339563144,5.551115123125783e-17,0.0,0.4999999999999999
Windows,0.7391321775729032,F,Test City,Teacher,Apparel,Middle Age,0.0,1.0,0.001817014431072068,1.0,0.3568958678922095,0.5,1.0
,0.9457260246517687,F,Chicago,Lawyer,Electronics,Young Adult,0.0,1.0,0.020860300228482,0.7225209339563144,5.551115123125783e-17,0.5,1.0
,0.28337508768413666,M,Test City,Engineer,Groceries,Adult,0.1111111111111111,1.0,0.001585893702506018,1.0,0.3568958678922095,0.5000000000000001,0.0
,0.04433309950896883,F,Test City,Lawyer,Apparel,Adult,0.1111111111111111,1.0,0.003935543830488647,1.0,0.3568958678922095,1.0,0.5
other,0.7639242409059024,M,Test City,Teacher,Electronics,Young Adult,0.1111111111111111,1.0,0.011521302983046539,0.27747906604368566,0.0,0.0,0.4999999999999999
Linux,0.4002605471490129,F,Test City,Lawyer,Electronics,Middle Age,0.4444444444444445,1.0,0.005075930514899721,0.27747906604368566,0.0,0.5,1.0
,0.7615392323880149,M,Houston,Lawyer,,Adult,0.0,1.0,0.010608116868938403,0.5,1.0,1.0,0.5
,0.8809099108127068,M,Phoenix,Lawyer,Groceries,Young Adult,0.0,1.0,0.018120236059284933,0.9009688679024191,0.8019377358048384,0.5,1.0
,0.6154324080569195,F,Los Angeles,Artist,Groceries,Middle Age,0.1111111111111111,1.0,0.03673571877914301,0.0990311320975808,0.8019377358048383,0.5,1.0
,0.7150816715101714,F,Test City,Lawyer,Entertainment,Middle Age,0.1111111111111111,1.0,0.0013067615732766942,0.0990311320975808,0.8019377358048383,0.5,1.0
macOS,0.9917226174967431,M,Test City,Lawyer,,Adult,0.0,1.0,0.006056686668747301,1.0,0.3568958678922095,1.0,0.5
,0.8008618098005813,F,Los Angeles,Lawyer,Groceries,Young Adult,0.0,1.0,0.002587346605893254,0.9009688679024191,0.8019377358048384,0.5,1.0
,0.30520092193606574,M,Chicago,Lawyer,Travel,Adult,0.0,1.0,0.07845298920919533,0.5,1.0,0.5000000000000001,0.0
macOS,0.48600060126265154,M,Houston,Doctor,Groceries,Middle Age,0.0,1.0,0.09776769327602652,0.0990311320975808,0.8019377358048383,0.5,1.0
,0.5085880348732338,M,Houston,Lawyer,Electronics,Middle Age,0.0,1.0,0.06490846303998915,1.0,0.3568958678922095,0.5,1.0
,0.4687042789858703,M,New York,Clerk,Travel,Adult,0.0,1.0,0.05744393372791202,1.0,0.3568958678922095,0.5,1.0
,0.9600761599358654,F,Phoenix,Teacher,Apparel,Young Adult,0.0,1.0,0.1114670867727453,0.27747906604368566,0.0,0.5,1.0
,0.9774927347429603,M,Houston,Engineer,Travel,Adult,0.0,1.0,0.0,0.27747906604368566,0.0,0.5000000000000001,0.0
,0.9806794267962722,F,Test City,Teacher,Entertainment,Middle Age,0.2222222222222222,1.0,0.0034769274659439413,0.0990311320975808,0.8019377358048383,0.0,0.4999999999999999
,0.4760998096001603,M,Test City,Doctor,Electronics,Adult,0.2222222222222222,1.0,0.00020852712825392104,0.27747906604368566,0.0,0.5000000000000001,0.0
,0.6617897584928351,F,Test City,Engineer,Apparel,Adult,0.0,1.0,0.01246656695132917,0.27747906604368566,0.0,0.0,0.4999999999999999
Windows,0.8713097504759996,M,Chicago,Lawyer,Electronics,Adult,0.1111111111111111,1.0,0.045822814241993984,1.0,0.3568958678922095,0.5,1.0
