device_os,amt,gender,city,job,category,age_category,transactions_count,unique_merchants_count,time_since_last,day_of_week_sin,day_of_week_cos,period_of_day_sin,period_of_day_cos
macOS,0.0859605170858803,F,Test City,Doctor,Apparel,Middle Age,0.222222222222222,1,0.00219849219753618,0,0.356895867892209,0.5,1
Windows,0.933921234592645,M,Houston,Lawyer,Travel,Adult,0,1,0.114045244190452,0.0990311320975808,0.801937735804838,0.5,1
X11,0.222086381400942,F,Los Angeles,Lawyer,Apparel,Middle Age,0,1,0.180924450878562,0.900968867902419,0.801937735804838,1,0.5
X11,0.811724621705582,F,Test City,Doctor,Travel,Middle Age,0,1,0.00217446542108485,1,0.35689586789221,0,0.5
Windows,0.620803687744263,M,Test City,Engineer,Travel,Young Adult,0,1,0.00156018083647916,1,0.35689586789221,0.5,0
other,0.379356648962822,M,Test City,Lawyer,Groceries,Adult,0.333333333333333,1,0.000669841236119478,0,0.356895867892209,0.5,0
other,0.0879847680128269,M,Houston,Artist,Electronics,Middle Age,0,0.94,0,0.722520933956314,5.55111512312578e-17,0.5,1
macOS,0.281370878845576,M,Test City,Teacher,Groceries,Middle Age,0.111111111111111,1,0.0112697384183772,0.900968867902419,0.801937735804838,0,0.5
macOS,0.911033169656278,M,Test City,Clerk,Groceries,Middle Age,0.333333333333333,1,0.0231319265613569,1,0.35689586789221,1,0.5
other,0.127287303337008,M,Test City,Doctor,Electronics,Adult,0.111111111111111,1,0.00462093924294241,0.722520933956314,5.55111512312578e-17,0.5,0
X11,0.0415071650465979,F,Test City,Lawyer,Travel,Middle Age,0.333333333333333,1,0.00849620537110579,0,0.356895867892209,0,0.5
macOS,0.957891572301834,F,Test City,Lawyer,Travel,Middle Age,0.111111111111111,1,0.00695094642737009,0.900968867902419,0.801937735804838,0.5,1
other,0.871911013127568,M,Test City,Teacher,Groceries,Middle Age,0,1,0.00651041337352296,0.900968867902419,0.801937735804838,0,0.5
Windows,0.195811203527408,M,Los Angeles,Nurse,Groceries,Middle Age,0,1,0.0141465866043893,0.722520933956314,5.55111512312578e-17,0,0.5
X11,0.599418779436817,M,Test City,Engineer,Groceries,Young Adult,0,1,0.0199840816283174,0,0.356895867892209,0.5,1
X11,0.73408157129973,F,Test City,Lawyer,Groceries,Adult,0.222222222222222,1,0.0189974663131948,0.900968867902419,0.801937735804838,0,0.5
other,0.511514179777533,F,Test City,Teacher,Travel,Middle Age,0.333333333333333,1,0.0126889621663418,0.277479066043686,0,0,0.5
macOS,0.64090590239503,F,Phoenix,Artist,Apparel,Young Adult,0,1,0.128986695572986,0.277479066043686,0,0.5,1
macOS,0.780739553061429,F,Test City,Clerk,Groceries,Young Adult,0,1,0.00182788970883425,1,0.35689586789221,0.5,0
macOS,0.777713197715202,F,Test City,Lawyer,Travel,Young Adult,0.111111111111111,1,0.000399139554767814,0.722520933956314,5.55111512312578e-17,0,0.5
macOS,0.175648862611484,M,Phoenix,Clerk,Groceries,Middle Age,0,1,0.0067181817614679,0.277479066043686,0,0,0.5
Linux,0.671009119150215,M,Los Angeles,Clerk,Entertainment,Middle Age,0,1,0.180036766869284,0,0.356895867892209,0.5,1
other,0.560116244112637,F,Test City,Clerk,Groceries,Adult,0.111111111111111,1,0.00532838027659625,0.277479066043686,0,0.5,1
Linux,0.536566790259545,M,Test City,Engineer,Electronics,Middle Age,0.555555555555556,1,0.00201681604577261,0.722520933956314,5.55111512312578e-17,0.5,1
Windows,0.965707986772222,M,New York,Clerk,Electronics,Young Adult,0,1,0.176343387654081,0.722520933956314,5.55111512312578e-17,0,0.5
other,0.575227978755386,M,Test City,Doctor,Electronics,Adult,0,1,9.76667386626915e-05,0,0.356895867892209,0.5,0
X11,0.737067842469185,M,Test City,Lawyer,Groceries,Middle Age,0.333333333333333,1,0.000281787720310787,0.900968867902419,0.801937735804838,1,0.5
other,0.390379797574907,F,Los Angeles,Nurse,Groceries,Adult,0,1,0.0554226916970036,1,0.35689586789221,1,0.5
Windows,0.300711494137689,F,Test City,Lawyer,Electronics,Young Adult,0,1,0.000483949860417075,1,0.35689586789221,0,0.5
Windows,0.173825032568394,F,Test City,Doctor,Entertainment,Middle Age,0,1,0.00704789657796318,1,0.35689586789221,0,0.5
Linux,0.0937368473794969,F,New York,Lawyer,Travel,Middle Age,0,1,0.357330603217093,1,0.35689586789221,0.5,1
other,0.226736145906403,M,Test City,Clerk,Apparel,Middle Age,0,1,0.00166180988564435,0.5,1,1,0.5
macOS,0.91421986170959,F,Test City,Engineer,Entertainment,Adult,0.333333333333333,1,0.0106491309978632,0.0990311320975808,0.801937735804838,0.5,1
X11,0.588195209940876,M,Test City,Doctor,Apparel,Young Adult,0,1,0.011929631726001,0.900968867902419,0.801937735804838,1,0.5
X11,0.925142799879747,M,Test City,Doctor,Travel,Adult,0.333333333333333,1,0.00160536803710341,1,0.35689586789221,0.5,0
macOS,0.694879246417477,M,Test City,Teacher,Groceries,Middle Age,0,1,0.019826853775399,0.5,1,0.5,0
Windows,0.410201422988275,F,Test City,Lawyer,Apparel,Middle Age,0,1,0.00900169502585028,0,0.356895867892209,0.5,1
Windows,0.632708688245315,M,Houston,Lawyer,Electronics,Young Adult,0,1,0.156358631589934,0,0.356895867892209,0.5,0
X11,0.378995891371881,M,Test City,Doctor,Travel,Adult,0,1,0.00191733676081622,1,0.35689586789221,0,0.5
other,0.492794869225373,F,New York,Engineer,Electronics,Middle Age,0,1,0.386293997032145,1,0.35689586789221,0.5,1
other,0.37749273474296,F,Test City,Clerk,Groceries,Middle Age,0.222222222222222,1,0.00933785913497198,0.5,1,0.5,1
other,0.156909509970939,M,Test City,Clerk,Apparel,Young Adult,0.333333333333333,1,0.00143625325267755,0.0990311320975808,0.801937735804838,1,0.5
other,0.477162040284598,M,Phoenix,Teacher,Entertainment,Adult,0,1,0.155351909656623,1,0.35689586789221,0,0.5
macOS,0.257460667401543,M,Houston,Clerk,Apparel,Middle Age,0,1,0.0130542534728809,0.722520933956314,5.55111512312578e-17,1,0.5
other,0.442429101112336,F,Test City,Lawyer,Travel,Middle Age,0.333333333333333,1,0.00858856092760555,0,0.356895867892209,0.5,0
macOS,0.62940174366169,M,Test City,Teacher,Entertainment,Middle Age,0.111111111111111,1,0.00361396439619531,0.277479066043686,0,0.5,1
other,0.362882052309851,M,Test City,Lawyer,Apparel,Middle Age,0.111111111111111,1,0.0139787363871451,0.5,1,1,0.5
Linux,0.370938971840866,F,Phoenix,Lawyer,Electronics,Young Adult,0,1,0.0351614169424688,0.277479066043686,0,0,0.5
macOS,0.0843170658382603,M,Test City,Engineer,Groceries,Young Adult,0,1,0.00132602514667715,0.722520933956314,5.55111512312578e-17,0.5,1
other,0.392083375087684,F,Test City,Doctor,Travel,Middle Age,0.222222222222222,1,0.0217574263393832,0.0990311320975808,0.801937735804838,1,0.5
X11,0.0707686140895881,F,Test City,Lawyer,Entertainment,Young Adult,0,1,0.00330317593518537,0.5,1,0.5,0
macOS,0.833350035073655,F,Test City,Clerk,Electronics,Young Adult,0.111111111111111,1,0.0131877496150236,0.722520933956314,5.55111512312578e-17,0,0.5
X11,0.899629221364866,M,Houston,Artist,Travel,Young Adult,0,1,0.143720209958618,0.900968867902419,0.801937735804838,0.5,1
X11,0.361799779537028,F,Test City,Teacher,Entertainment,Middle Age,0.222222222222222,1,0.000753049756671983,0.0990311320975808,0.801937735804838,0.5,1
macOS,0.129992985269065,F,Test City,Doctor,Travel,Middle Age,0,1,0.000310366938616054,1,0.35689586789221,0.5,1
X11,0.571379897785349,F,Test City,Teacher,Electronics,Middle Age,0,1,0.025274609193943,0.900968867902419,0.801937735804838,0.5,1
X11,0.709329592143501,F,Test City,Teacher,Travel,Adult,0.111111111111111,1,0.00746499298671041,1,0.35689586789221,0.5,0
macOS,0.929972943180679,F,New York,Engineer,Electronics,Adult,0,1,0.138082221483715,0.900968867902419,0.801937735804838,0.5,1
other,0.631846878444734,M,Test City,Lawyer,Apparel,Middle Age,0.111111111111111,1,0.00287334955014287,0.900968867902419,0.801937735804838,0,0.5
X11,0.616855396332298,M,Test City,Lawyer,Groceries,Middle Age,0,1,0.011995094153771,1,0.35689586789221,0.5,1
Windows,0.552700671409961,M,Test City,Teacher,Electronics,Young Adult,0.222222222222222,1,0.00459767120680007,0,0.356895867892209,0.5,0
Windows,0.32458162140495,F,Test City,Lawyer,Groceries,Young Adult,0,1,0.00885673347459392,0.722520933956314,5.55111512312578e-17,0,0.5
macOS,0.558432708688245,F,Test City,Lawyer,Groceries,Young Adult,0.111111111111111,1,0.00505068132350613,0.277479066043686,0,1,0.5
Linux,0.082433109530013,F,Test City,Clerk,Groceries,Adult,0.333333333333333,1,0.00699904213251214,0.277479066043686,0,0.5,0
other,0.970959013929251,M,Test City,Teacher,Entertainment,Middle Age,0,1,0.00625075557889104,1,0.35689586789221,0.5,1
other,0.150656378394629,M,Test City,Teacher,Travel,Young Adult,0,1,0.0016410709838653,0.5,1,0.5,0
other,0.400801683535424,M,Test City,Engineer,Travel,Adult,0.111111111111111,1,0.000547852655329738,0.5,1,0,0.5
Windows,0.824952400040084,M,Test City,Teacher,Entertainment,Young Adult,0.333333333333333,1,0.00175446050781983,0.0990311320975808,0.801937735804838,0.5,1
Linux,0.315983565487524,M,Test City,Engineer,Travel,Middle Age,0.111111111111111,1,0.0163023364311857,0.277479066043686,0,0.5,1
macOS,0.955185890369777,M,Test City,Lawyer,Groceries,Middle Age,0.111111111111111,1,0.00219891371993007,0.722520933956314,5.55111512312578e-17,0.5,0
Linux,0.642348932758793,M,Test City,Clerk,Electronics,Middle Age,0,1,0.0119709409206015,0,0.356895867892209,1,0.5
Windows,0.321535223970338,M,Test City,Doctor,Electronics,Middle Age,0,1,0.0133953072417716,0.5,1,0,0.5
macOS,0.241827838460768,F,Test City,Teacher,Travel,Middle Age,0,1,0.00116871298928001,0.5,1,0.5,0
macOS,0.257881551257641,F,New York,Lawyer,Electronics,Young Adult,0,1,0.122385149057906,0,0.356895867892209,1,0.5
macOS,0.483194708888666,F,Test City,Engineer,Apparel,Adult,0.111111111111111,1,0.0027031809597323,0.5,1,0,0.5
macOS,0.866199017937669,F,Test City,Doctor,Apparel,Middle Age,0,1,0.00274170810653321,0.277479066043686,0,0.5,0
macOS,0.341557270267562,M,Chicago,Engineer,Travel,Middle Age,0,1,0.176969517017955,0.0990311320975808,0.801937735804838,0.5,1
other,0.133480308648161,F,Houston,Teacher,Groceries,Adult,0,1,0.0119541221770856,0.900968867902419,0.801937735804838,1,0.5
Linux,0.968614089588135,M,Test City,Doctor,Electronics,Middle Age,0.111111111111111,1,0.00650004392263344,0,0.356895867892209,0.5,1
X11,0.682533319971941,F,New York,Artist,Travel,Middle Age,0,1,0.0268094143823104,0.5,1,0,0.5
macOS,0.987634031466079,F,Test City,Lawyer,Apparel,Young Adult,0.111111111111111,1,0.00429501812799207,0.277479066043686,0,0,0.5
Linux,0.986050706483616,M,Chicago,Clerk,Apparel,Young Adult,0,1,0.141941132542996,0.277479066043686,0,0.5,0
macOS,0.49974947389518,F,Test City,Lawyer,Apparel,Young Adult,0.111111111111111,1,0.00449755963825285,0.277479066043686,0,0,0.5
macOS,0.0157731235594749,F,Test City,Clerk,Travel,Middle Age,0.111111111111111,1,0.00186304467648409,0.722520933956314,5.55111512312578e-17,1,0.5
Windows,0.0834953402144503,F,Chicago,Engineer,Travel,Adult,0,1,0.12236487383076,0,0.356895867892209,0.5,1
other,0.654113638641146,F,Test City,Lawyer,Travel,Young Adult,0,1,0.00986396123477735,0.900968867902419,0.801937735804838,0,0.5
Windows,0.44501453051408,M,Los Angeles,Lawyer,Electronics,Young Adult,0,1,0.000204859883427139,0.5,1,1,0.5
macOS,0.744483415171861,M,Los Angeles,Clerk,Apparel,Adult,0,1,0.064157352286329,0.5,1,0.5,1
Windows,0.0252730734542539,M,Test City,Teacher,Entertainment,Young Adult,0,1,0.00136657560096869,1,0.35689586789221,0.5,1
X11,0.894157731235595,F,Test City,Engineer,Entertainment,Adult,0.111111111111111,1,0.00142162642560981,0.900968867902419,0.801937735804838,0.5,0
Windows,0.916464575608778,M,Houston,Nurse,Travel,Adult,0,1,0.00209496629759852,0.722520933956314,5.55111512312578e-17,0.5,1
other,0.335043591542239,M,Test City,Engineer,Groceries,Adult,0.222222222222222,1,0.0183838561644194,0.277479066043686,0,0.5,1
macOS,0.482513277883555,F,Test City,Clerk,Electronics,Middle Age,0.222222222222222,1,0.00331438843086266,0.900968867902419,0.801937735804838,0.5,1
Windows,0.0360356749173264,M,Test City,Lawyer,Groceries,Middle Age,0,1,0.0102057737439771,0.722520933956314,5.55111512312578e-17,0,0.5
other,0.803968333500351,M,Test City,Clerk,Electronics,Middle Age,0.222222222222222,1,0.00834913620788001,0.0990311320975808,0.801937735804838,0,0.5
macOS,0.0388415672913118,F,Los Angeles,Teacher,Groceries,Middle Age,0.111111111111111,1,0.000244230075015811,0.277479066043686,0,0.5,0
Windows,0.871710592243712,F,Test City,Teacher,Electronics,Middle Age,0.111111111111111,1,0.00754360691316959,0.277479066043686,0,0.5,0
Windows,0.260647359454855,F,New York,Nurse,Groceries,Adult,0,1,0.0359116424991017,1,0.35689586789221,0.5,1
Linux,0.626836356348331,F,Test City,Doctor,Apparel,Middle Age,0,1,0.00648339378807506,0.5,1,0.5,1
Linux,0.429321575308147,F,New York,Nurse,Apparel,Young Adult,0.111111111111111,1,0.0875080489701112,0.900968867902419,0.801937735804838,0.5,0
macOS,0.378554965427398,F,Test City,Teacher,Apparel,Adult,0,1,0.00330410328445191,1,0.35689586789221,0.5,1
macOS,0.491171460066139,M,Test City,Clerk,Entertainment,Middle Age,0.444444444444444,1,0.00602873973403286,0,0.356895867892209,0,0.5
macOS,0.388576009620202,F,Test City,Teacher,Electronics,Middle Age,0.111111111111111,1,0.00115235792039735,0,0.356895867892209,1,0.5
X11,0.208618098005812,M,Test City,Doctor,Travel,Adult,0.222222222222222,1,0.00517928780587983,0.5,1,0,0.5
other,0.842509269465878,M,Test City,Lawyer,Groceries,Middle Age,0,1,0.00172238265364533,0.5,1,0.5,0
Windows,0.350175368273374,M,Phoenix,Nurse,Entertainment,Middle Age,0,1,0.440274618467436,0.277479066043686,0,0.5,0
other,0.596853392123459,M,Phoenix,Artist,Apparel,Adult,0,1,0.0197111458782782,0.0990311320975808,0.801937735804838,0,0.5
Windows,0.912957210141297,F,Test City,Engineer,Entertainment,Adult,0.333333333333333,1,0.00284063941237755,1,0.35689586789221,1,0.5
Windows,0.722837959715402,M,Houston,Lawyer,Entertainment,Middle Age,0,1,0.0685266426601233,0,0.356895867892209,1,0.5
Linux,0.628980859805592,F,Test City,Doctor,Groceries,Adult,0.111111111111111,1,0.0119946304791378,0.5,1,0.5,1
macOS,0.52029261449043,M,Test City,Engineer,Travel,Young Adult,0.111111111111111,1,0.00450169055771291,0.277479066043686,0,0.5,1
X11,0.853993386110833,F,Houston,Teacher,Travel,Adult,0,1,0.0475505080778022,0.277479066043686,0,1,0.5
macOS,0.262050305641848,F,Test City,Teacher,Entertainment,Middle Age,0,1,0.00684990750955633,0,0.356895867892209,0,0.5
Windows,0.791401944082573,F,Los Angeles,Nurse,Groceries,Middle Age,0,1,0.0764257194080544,0.0990311320975808,0.801937735804838,1,0.5
Windows,0.364124661789758,F,New York,Nurse,Apparel,Middle Age,0,1,0.28150428865314,0.277479066043686,0,0.5,1
Windows,0.965828239302535,M,Houston,Doctor,Entertainment,Young Adult,0,1,0.0628007667660954,0.722520933956314,5.55111512312578e-17,0.5,1
other,0.731917025754084,M,Test City,Engineer,Apparel,Middle Age,0,1,0.0133856543789517,0.277479066043686,0,0.5,0
Windows,0.0744764004409259,F,Test City,Lawyer,Entertainment,Middle Age,0,1,0.00862561274602787,0.0990311320975808,0.801937735804838,0,0.5
Linux,0.27591943080469,M,Phoenix,Lawyer,Entertainment,Young Adult,0,1,0.0148640177187781,0,0.356895867892209,0.5,0
Windows,0.857119951898988,F,Test City,Doctor,Entertainment,Middle Age,0,1,0.00682149690020862,0.722520933956314,5.55111512312578e-17,0.5,0
other,0.904299027958713,F,Chicago,Teacher,Apparel,Adult,0,0.93,0,0.900968867902419,0.801937735804838,0,0.5
Windows,0.028299428800481,F,New York,Engineer,Travel,Middle Age,0,1,0.0305849061598416,0.277479066043686,0,0,0.5
other,0.35562681631426,F,Chicago,Clerk,Groceries,Middle Age,0,1,0.0367825499171034,0.900968867902419,0.801937735804838,0.5,0
macOS,0.841326786251127,F,Test City,Lawyer,Groceries,Adult,0,1,0.00248820453885197,0.900968867902419,0.801937735804838,0.5,1
X11,0.121775729030965,M,Test City,Teacher,Electronics,Middle Age,0.111111111111111,1,0.0129883695227169,0,0.356895867892209,0.5,0
other,0.0654775027557871,F,Test City,Clerk,Groceries,Young Adult,0,1,0.00691655020002924,0,0.356895867892209,0.5,0
Linux,0.3396933560477,M,Test City,Clerk,Entertainment,Adult,0.222222222222222,1,0.00692919587184573,0.722520933956314,5.55111512312578e-17,0,0.5
macOS,0.620242509269466,F,Test City,Lawyer,Electronics,Middle Age,0.111111111111111,1,0.00609002909010345,0,0.356895867892209,0,0.5
other,0.150475999599158,M,Houston,Teacher,Groceries,Middle Age,0,1,0.0113795450019837,0.0990311320975808,0.801937735804838,0.5,0
other,0.414650766609881,M,Test City,Clerk,Groceries,Middle Age,0,1,0.0118962471524055,0,0.356895867892209,0.5,1
macOS,0.754744964425293,M,Test City,Doctor,Groceries,Adult,0,1,0.00706682293344853,0.0990311320975808,0.801937735804838,0.5,0
other,0.267161038180178,M,Test City,Engineer,Apparel,Young Adult,0.111111111111111,1,0.000136910473533199,0.5,1,1,0.5
other,0.859064034472392,F,Test City,Lawyer,Electronics,Middle Age,0,1,0.00266600268459182,0.277479066043686,0,0.5,1
Windows,0.861769716404449,F,Test City,Engineer,Apparel,Adult,0,1,0.00800074794933571,1,0.35689586789221,0,0.5
macOS,0.285078665196913,F,Los Angeles,Teacher,Electronics,Young Adult,0,1,0.00992921290135044,0.5,1,0.5,1
macOS,0.565968533921235,M,Test City,Teacher,Electronics,Young Adult,0,1,0.00603746524758624,0,0.356895867892209,0.5,1
other,0.123138591041186,M,Test City,Clerk,Apparel,Adult,0,1,0.00226547210592419,0.900968867902419,0.801937735804838,0,0.5
macOS,0.3533420182383,M,Los Angeles,Teacher,Travel,Adult,0,1,0.294840835673204,0.900968867902419,0.801937735804838,0.5,1
Linux,0.701132377993787,F,Houston,Lawyer,Groceries,Middle Age,0,1,0.0845241762482922,0,0.356895867892209,0,0.5
Windows,0.176751177472693,F,Test City,Engineer,Travel,Adult,0,1,0.00894251328174911,0.0990311320975808,0.801937735804838,0.5,1
X11,0.72800881851889,F,Test City,Teacher,Apparel,Middle Age,0.111111111111111,1,0.0257439322272923,0.277479066043686,0,0.5,0
Windows,0.833730834752981,M,Test City,Engineer,Entertainment,Middle Age,0,1,0.00299677130707181,0.722520933956314,5.55111512312578e-17,1,0.5
Linux,0.607756288205231,F,Test City,Clerk,Entertainment,Adult,0.111111111111111,1,0.0182519618073734,0.277479066043686,0,0,0.5
macOS,0.667241206533721,M,Chicago,Clerk,Apparel,Adult,0.111111111111111,1,0.0791998847389166,0.0990311320975808,0.801937735804838,0.5,1
macOS,0.704619701372883,M,Test City,Clerk,Apparel,Middle Age,0.444444444444444,1,0.00761362178279356,0.900968867902419,0.801937735804838,0.5,1
macOS,0.94362160537128,F,Chicago,Nurse,Travel,Adult,0,1,0.062585790345215,0.722520933956314,5.55111512312578e-17,0.5,1
other,0.411063232788857,M,Test City,Clerk,Entertainment,Middle Age,0.222222222222222,1,0.00732770314302272,0.722520933956314,5.55111512312578e-17,0.5,0
X11,0.179196312255737,M,Test City,Doctor,Electronics,Adult,0.111111111111111,1,0.00817015779943728,0,0.356895867892209,0.5,1
other,0.566188996893476,F,Chicago,Teacher,Groceries,Adult,0,1,0.0920324595848544,0,0.356895867892209,0,0.5
other,0.223228780438922,M,New York,Teacher,Groceries,Young Adult,0,1,0.0891900919306619,0.5,1,0,0.5
other,0.845395330193406,F,Test City,Doctor,Entertainment,Middle Age,0.111111111111111,1,0.00200218921870487,0.900968867902419,0.801937735804838,0,0.5
Linux,0.680609279486923,M,Chicago,Doctor,Entertainment,Adult,0,1,0.0729876563068265,0.722520933956314,5.55111512312578e-17,0.5,1
other,0.768173163643652,F,Test City,Doctor,Travel,Adult,0.111111111111111,1,0.00235285369817614,0,0.356895867892209,0,0.5
other,0.782042288806494,F,Test City,Lawyer,Groceries,Young Adult,0,1,0.00230690775724289,0,0.356895867892209,0.5,1
Windows,0.231466078765407,F,Houston,Artist,Electronics,Middle Age,0,1,0.222136863937461,0.277479066043686,0,0.5,1
macOS,0.0112035274075559,F,Test City,Clerk,Entertainment,Young Adult,0,1,0.00157017091721418,0.722520933956314,5.55111512312578e-17,0.5,1
macOS,0.392804890269566,M,Test City,Teacher,Entertainment,Young Adult,0,1,0.00706947852452999,0.0990311320975808,0.801937735804838,0,0.5
macOS,0.820623308948793,M,New York,Lawyer,Travel,Young Adult,0,1,0.0986373782790859,1,0.35689586789221,0,0.5
X11,0.00178374586631927,M,Test City,Lawyer,Entertainment,Young Adult,0.333333333333333,1,0.0299056228220992,0.722520933956314,5.55111512312578e-17,0.5,0
X11,0.871911013127568,M,Test City,Lawyer,Travel,Middle Age,0.111111111111111,1,0.00257933768040948,0.277479066043686,0,0.5,0
other,0.0477402545345225,M,New York,Doctor,Electronics,Middle Age,0,1,0.315900895364147,1,0.35689586789221,0,0.5
other,0.438681230584227,F,Los Angeles,Teacher,Apparel,Adult,0,1,0.691945743997985,0.5,1,0.5,0
Windows,0.906243110532117,F,Test City,Doctor,Electronics,Middle Age,0.222222222222222,1,0.00132948163030699,0.5,1,0.5,1
Windows,0.718228279386712,F,Test City,Lawyer,Groceries,Young Adult,0.111111111111111,1,0.0125808838245502,0.277479066043686,0,0,0.5
other,0.382342920132278,F,Test City,Teacher,Groceries,Adult,0,1,0.00610145234697768,0.5,1,1,0.5
macOS,0.596492634532518,F,Chicago,Engineer,Entertainment,Young Adult,0,1,0.0179129313459733,0.277479066043686,0,1,0.5
macOS,0.125463473293917,F,Los Angeles,Artist,Apparel,Adult,0,1,0.150233363227702,0.5,1,0,0.5
X11,0.315763102515282,M,New York,Teacher,Electronics,Young Adult,0,1,0.328410752665328,0.722520933956314,5.55111512312578e-17,0.5,1
macOS,0.636697063834052,F,Los Angeles,Doctor,Electronics,Adult,0,1,0.0573852156584441,0.5,1,0.5,1
other,0.333279887764305,F,Test City,Clerk,Travel,Adult,0,1,0,0.5,1,0.5,0
other,0.909489928850586,M,Phoenix,Artist,Apparel,Adult,0,1,0.117867187735789,0.900968867902419,0.801937735804838,0,0.5
other,0.0700671409960918,F,Houston,Clerk,Apparel,Young Adult,0,1,0.0402684136577977,0.277479066043686,0,0.5,0
other,0.0961018138089989,F,Chicago,Engineer,Travel,Young Adult,0,1,0.0682902529016337,0.0990311320975808,0.801937735804838,1,0.5
Windows,0.275759094097605,F,Test City,Doctor,Groceries,Middle Age,0.222222222222222,1,0.00448234267983368,1,0.35689586789221,1,0.5
Windows,0.525744062531316,M,Test City,Lawyer,Travel,Middle Age,0,1,0.00991517620563414,0.900968867902419,0.801937735804838,0.5,1
other,0.755406353342018,F,Test City,Lawyer,Apparel,Middle Age,0,1,0.0066983702089554,0.277479066043686,0,0.5,0
other,0.458001803787955,M,Test City,Lawyer,Apparel,Young Adult,0.111111111111111,1,0.0108941619654274,1,0.35689586789221,0,0.5
Linux,0.634452349934863,M,Test City,Teacher,Apparel,Young Adult,0,1,0.029581345644485,0.722520933956314,5.55111512312578e-17,0.5,0
Linux,0.0173564485419381,M,Test City,Engineer,Groceries,Young Adult,0.222222222222222,1,0.00268008153254751,0.5,1,0.5,0
Linux,0.782723719811604,M,Test City,Doctor,Apparel,Middle Age,0.111111111111111,1,0.0150402562316606,0.277479066043686,0,1,0.5
other,0.967110932959214,F,Test City,Doctor,Electronics,Middle Age,0,1,0.00518872990750281,0,0.356895867892209,1,0.5
other,0.488826535725022,M,Test City,Engineer,Groceries,Middle Age,0.111111111111111,1,0.00883822864150245,0.0990311320975808,0.801937735804838,1,0.5
other,0.371620402845977,M,Test City,Teacher,Groceries,Young Adult,0,1,5.8127938116466e-05,0,0.356895867892209,1,0.5
X11,0.595089688345526,F,Phoenix,Artist,Apparel,Middle Age,0,1,0.036920261283185,0.900968867902419,0.801937735804838,0.5,1
other,0.913879146207035,F,Test City,Lawyer,Apparel,Middle Age,0.333333333333333,1,0.00521781495268074,0.900968867902419,0.801937735804838,0,0.5
other,0.476159935865317,F,Test City,Teacher,Travel,Adult,0,1,0.00179897327261388,0.5,1,1,0.5
other,0.228058923739854,F,Houston,Teacher,Apparel,Adult,0,1,0.00514577677556613,0.277479066043686,0,0.5,1
other,0.420643351037178,F,Test City,Lawyer,Travel,Adult,0,1,0.00136421507556295,0.0990311320975808,0.801937735804838,1,0.5
other,0.0565587734241908,M,Los Angeles,Teacher,Apparel,Adult,0,1,0.00684324745573298,0.277479066043686,0,0.5,1
X11,0.386070748572001,F,Test City,Doctor,Apparel,Middle Age,0,1,0.00533133093335343,0.5,1,0,0.5
other,0.593486321274677,M,Test City,Doctor,Electronics,Adult,0.222222222222222,1,0.00780191583614109,1,0.35689586789221,0,0.5
Linux,0.219701372883054,M,Test City,Clerk,Entertainment,Adult,0.222222222222222,1,0.00162041638656504,0.5,1,0,0.5
other,0.800400841767712,F,Test City,Lawyer,Electronics,Middle Age,0.333333333333333,1,0.000949563496700238,0.5,1,1,0.5
X11,0.972402044293015,F,Test City,Teacher,Electronics,Middle Age,0.222222222222222,1,0.000603072088928411,0.277479066043686,0,0.5,0
Windows,0.463112536326285,M,Test City,Engineer,Apparel,Adult,0.444444444444444,1,0.0212134938423166,0.722520933956314,5.55111512312578e-17,1,0.5
other,0.485479506964626,F,Test City,Lawyer,Travel,Middle Age,0.222222222222222,1,0.000880391671864038,0,0.356895867892209,1,0.5
Windows,0.749614189798577,F,Test City,Lawyer,Electronics,Middle Age,0.666666666666667,1,0.0123666661439789,0.0990311320975808,0.801937735804838,0.5,0
X11,0.535364264956408,F,Test City,Lawyer,Travel,Young Adult,0.111111111111111,1,0.00263881449018637,0.0990311320975808,0.801937735804838,0,0.5
Windows,0.696703076460567,F,Test City,Engineer,Electronics,Adult,0.222222222222222,1,0.00902976841728289,0.0990311320975808,0.801937735804838,0.5,1
Windows,0.962942178575008,M,Test City,Lawyer,Entertainment,Adult,0,1,0.00528412042523854,0.0990311320975808,0.801937735804838,0,0.5
Linux,0.935364264956409,F,Test City,Lawyer,Electronics,Middle Age,0.222222222222222,1,0.0101094558769748,0.5,1,1,0.5
other,0.155466479607175,F,Test City,Doctor,Groceries,Middle Age,0.111111111111111,1,0.000200897572924639,1,0.35689586789221,0.5,1
other,0.801022146507666,M,Los Angeles,Clerk,Electronics,Young Adult,0,1,0.2765923725017,1,0.35689586789221,0.5,1
macOS,0.457981761699569,M,Test City,Clerk,Apparel,Young Adult,0.111111111111111,1,0.00407338165328839,1,0.35689586789221,1,0.5
macOS,0.611403948291412,F,Test City,Doctor,Apparel,Adult,0,1,0.000546672392626865,0.0990311320975808,0.801937735804838,1,0.5
other,0.786311253632629,M,Chicago,Lawyer,Groceries,Middle Age,0,1,0.129293142353339,0.277479066043686,0,0.5,1
Windows,0.651708588034873,M,Los Angeles,Lawyer,Entertainment,Middle Age,0,1,0.153359331148498,0.900968867902419,0.801937735804838,1,0.5
other,0.64601663493336,F,Test City,Lawyer,Travel,Middle Age,0.111111111111111,1,0.00524083007538675,0,0.356895867892209,0.5,0
Linux,0.608237298326486,M,Test City,Lawyer,Groceries,Middle Age,0,1,0.00479123429007114,0.900968867902419,0.801937735804838,0.5,1
